pair,open_time,close_time,side,alpha,beta,half_life_minutes,qty_y,qty_x,entry_price_y,entry_price_x,exit_price_y,exit_price_x,u_entry,u_exit,spread_change,entry_z,exit_z,z_change,pnl,fees,reason
V-MA,2023-04-24 15:44:00+00:00,2023-04-25 13:43:00+00:00,-1,48.79615609405852,1.387210886957709,250.8527180480708,-55.93522417919036,77.59395194579295,374.45,231.9,373.64,232.89,3.9596392204487074,1.7763004423605935,-2.183338778088114,2.915167797945133,-0.298426330330701,-3.213594128275834,120.17701937992942,1.9485246315484201,mean_revert
TMO-DHR,2023-04-25 14:16:00+00:00,2023-04-25 14:18:00+00:00,1,144.72593273970722,0.18482263530582,383.4400229284937,133.60015850091676,-24.692333371414687,242.05,556.88,242.04,557.585,-5.599961888812231,-5.740261846702879,-0.14029995789064742,-2.999956816774227,-3.0402459686653045,-0.04028915189107751,-21.049329465183224,2.3052328533231075,adverse
TMO-DHR,2023-04-25 14:19:00+00:00,2023-04-25 14:21:00+00:00,1,144.72593273970722,0.18482263530582,383.4400229284937,134.90392166110937,-24.933298314496128,242.54,558.47,242.08,558.3,-5.403829878948528,-5.832410030946505,-0.42858015199797705,-2.880267681677873,-3.0485492527578697,-0.16828157107999653,-60.14603334087662,2.328890090235227,adverse
TMO-DHR,2023-04-25 14:22:00+00:00,2023-04-25 14:24:00+00:00,1,144.72593273970722,0.18482263530582,383.4400229284937,137.18436582701705,-25.354776014906967,242.83,559.66,242.01,559.0,-5.333768814962411,-6.031785875660603,-0.6980170606981915,-2.81807824920475,-3.100140095810889,-0.2820618466061391,-98.12569321662562,2.3686654083064695,adverse
TMO-DHR,2023-04-25 14:25:00+00:00,2023-04-25 14:26:00+00:00,1,144.72593273970722,0.18482263530582,383.4400229284937,128.73316928229104,-23.792803598023266,242.29,559.41,242.05,559.5,-5.827563156135994,-6.084197193313514,-0.25663403717751976,-2.997942808716162,-3.0958601614142736,-0.09791735269811142,-35.26090981346384,2.223596861893628,adverse
TMO-DHR,2023-04-25 14:35:00+00:00,2023-04-25 14:39:00+00:00,1,144.72593273970722,0.18482263530582,383.4400229284937,127.52678429682332,-23.569836345815748,241.81,557.86,241.16,557.47,-6.021088071411953,-6.599007243642717,-0.5779191722307644,-2.9466841410018407,-3.13861667757005,-0.1919325365682094,-75.89486541650426,2.1946917984361907,adverse
TMO-DHR,2023-04-25 15:01:00+00:00,2023-04-25 15:02:00+00:00,1,144.72593273970722,0.18482263530582,383.4400229284937,175.67400369164463,-32.46853231701411,240.22,554.72,240.09,555.11,-7.030744996551704,-7.2328258243209405,-0.20208082776923675,-2.9884486296656765,-3.051694059361216,-0.06324542969553937,-38.510407009589294,3.010058926041233,adverse
TMO-DHR,2023-04-25 15:14:00+00:00,2023-04-25 15:15:00+00:00,1,144.72593273970722,0.18482263530582,383.4400229284937,112.97277510055824,-20.879926011896895,240.08,556.41,239.99,556.435,-7.483095250218497,-7.577715816101147,-0.09462056588265,-2.9864259963130055,-3.0077427324551715,-0.021316736142166004,-12.626080805688215,1.936532896340641,adverse
TMO-DHR,2023-04-25 15:16:00+00:00,2023-04-25 15:17:00+00:00,1,144.72593273970722,0.18482263530582,383.4400229284937,73.86933591208097,-13.652725331561653,240.09,556.79,240.03,557.365,-7.543327851634729,-7.709600866935574,-0.16627301530084537,-2.982749640987561,-3.029053133984577,-0.04630349299701608,-13.54949761804373,1.2670203976701329,adverse
XOM-CVX,2023-04-25 19:56:00+00:00,2023-04-26 13:30:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,112.59089491399807,-127.94964383615046,168.9,116.535,168.88,116.02,-1.431029350562369,-0.8657771716366369,0.5652521789257321,-1.769266680255615,-0.37484677169240527,1.3944199085632096,61.94929527678914,1.6929534005473084,mean_revert
V-MA,2023-04-25 17:58:00+00:00,2023-04-26 13:33:00+00:00,1,48.79615609405852,1.387210886957709,250.8527180480708,102.59053647288616,-142.3147090940196,370.06,231.24,370.47,230.49,0.4851984058408334,1.935606571059111,1.4504081652182776,-1.6972506187786596,-0.2338665013145118,1.4633841174641478,145.25771010709107,3.540441667309536,mean_revert
XOM-CVX,2023-04-26 13:32:00+00:00,2023-04-26 13:41:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,113.32521635444824,-128.7841355314036,167.93,115.685,168.67,115.81,-1.435079152335419,-0.8371306520747055,0.5979485002607134,-1.8080583576449667,-0.27405030401254454,1.534008053632422,66.06119041194422,1.7014527489198317,mean_revert
XOM-CVX,2023-04-26 13:47:00+00:00,2023-04-26 14:44:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,120.67060944907053,-137.13152837352757,167.92,115.64,167.22,115.54,-1.3939406124293043,-1.9802994126378906,-0.5863588002085862,-1.7589286781906566,-3.2383197313638075,-1.479391053173151,-72.55740958201356,1.8011358050175472,adverse
XOM-CVX,2023-04-26 14:52:00+00:00,2023-04-26 16:19:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,121.00654425859003,-137.5132887215825,167.31,115.54,168.41,116.79,-1.8902994126378871,-2.21081441003048,-0.3205149973925927,-2.913156334794501,-3.0478223948934433,-0.13466606009894244,-40.60635667294893,1.8219444554191386,adverse
XOM-CVX,2023-04-26 16:25:00+00:00,2023-04-26 16:27:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,120.11443393968892,-136.49948385172033,168.47,116.85,168.41,116.83,-2.2189991299053133,-2.2562708899470465,-0.03727176004173316,-2.9805402569580863,-3.0395629703390954,-0.05902271338100906,-6.28566168525672,1.8087853259089748,adverse
XOM-CVX,2023-04-26 16:29:00+00:00,2023-04-26 16:41:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,120.13171149663775,-136.51911827473162,168.43,116.81,168.24,116.74,-2.2135426499887387,-2.323993810134766,-0.1104511601460274,-2.913068623455837,-3.010106319878154,-0.09703769642231697,-15.076096955608001,1.8074100504793251,adverse
XOM-CVX,2023-04-26 16:43:00+00:00,2023-04-26 16:48:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,120.18674203195296,-136.58165563531546,168.32,116.77,168.24,116.85,-2.2780861700721857,-2.448999129905303,-0.17091295983311738,-2.8810350845392088,-3.1850803807573804,-0.30404529621817167,-22.350461010401446,1.808989197022119,adverse
XOM-CVX,2023-04-26 16:53:00+00:00,2023-04-26 17:06:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,120.1745690341218,-136.56782209452956,168.29,116.84,168.16,116.83,-2.3876350099261856,-2.5062708899470465,-0.1186358800208609,-2.981648687463714,-3.0598453817224476,-0.07819669425873377,-16.065204462693384,1.8081887092040902,adverse
XOM-CVX,2023-04-26 17:07:00+00:00,2023-04-26 17:31:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,120.24259624213506,-136.64512902990043,168.16,116.805,167.35,116.25,-2.4778605899991817,-2.657151931156875,-0.1792913411576933,-2.9882352148965623,-3.02693802491822,-0.03870281002165754,-23.35883608107637,1.800379736542361,adverse
XOM-CVX,2023-04-26 17:32:00+00:00,2023-04-26 17:33:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,120.81827005616634,-137.29933165905052,167.31,116.2,167.36,116.27,-2.640331331261166,-2.6698801711151248,-0.029548839853958953,-2.982010516630148,-3.0231480589075046,-0.041137542277356776,-5.3792366617528,1.8091969484298902,adverse
XOM-CVX,2023-04-26 17:34:00+00:00,2023-04-26 17:36:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,120.76490759981934,-137.23868992341963,167.37,116.25,167.28,116.24,-2.6371519311568647,-2.7157878111777336,-0.07863588002086885,-2.9491457839056694,-3.066581925876232,-0.11743614197056251,-11.304163737749057,1.807708952999804,adverse
XOM-CVX,2023-04-26 17:39:00+00:00,2023-04-26 17:40:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,120.79709369420989,-137.27526658725105,167.3,116.24,167.17,116.18,-2.6957878111777234,-2.7576030913029115,-0.06181528012518811,-2.988658353882108,-3.0864929340285983,-0.09783458014649016,-9.27422071626514,1.8071145312483945,adverse
XOM-CVX,2023-04-26 17:46:00+00:00,2023-04-26 18:02:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,120.839373577393,-137.32331395377074,167.22,116.22,166.37,115.58,-2.7530595712194383,-2.875755892554423,-0.12269632133498476,-2.994377024383368,-3.012740624348893,-0.018363599965525168,-16.625340370812403,1.798793760442385,adverse
XOM-CVX,2023-04-26 18:03:00+00:00,2023-04-26 18:47:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,121.45272264909393,-138.02033119776112,166.34,115.48,165.48,115.11,-2.792114692763022,-3.2316422535348295,-0.43952756077180766,-2.8591535394282634,-3.0419203385804723,-0.18276679915220884,-55.181094778457506,1.799275843407317,adverse
V-MA,2023-04-26 19:48:00+00:00,2023-04-26 19:59:00+00:00,-1,48.79615609405852,1.387210886957709,250.8527180480708,-46.85985779993133,65.00450490135486,366.63,227.01,366.78,228.09,2.9231004576719215,1.57491269975759,-1.3481877579143315,1.7138510281110382,-0.04147869294055769,-1.755329721051596,61.575179815134994,1.600706808340442,mean_revert
V-MA,2023-04-27 13:31:00+00:00,2023-04-27 13:33:00+00:00,-1,48.79615609405852,1.387210886957709,250.8527180480708,-46.514777593798634,64.52580588253397,369.62,228.81,369.395,227.92,3.4161208611480447,4.425738550540416,1.0096176893923712,2.307354739216026,3.543278017910477,1.2359232786944512,-48.55659467415086,1.5944523973004194,adverse
V-MA,2023-04-27 14:34:00+00:00,2023-04-27 14:54:00+00:00,-1,48.79615609405852,1.387210886957709,250.8527180480708,-45.962836781776375,63.76014757914042,373.83,229.24,366.64,227.34,7.0296201797561935,2.4753208649758562,-4.554299314780337,2.87388192356574,0.19458067799226034,-2.6793012455734795,207.76116373918921,1.5673523214156138,mean_revert
TMO-DHR,2023-04-25 15:39:00+00:00,2023-04-27 15:27:00+00:00,1,144.72593273970722,0.18482263530582,383.4400229284937,176.5707496519116,-32.6342712685905,239.0,555.93,230.54,539.47,-8.47438038527173,-13.892199808137946,-5.417819422866216,-2.9617619748769344,-0.9124091481214616,2.049352826755473,-959.5440285214773,2.9155915473009113,time_stop
XOM-CVX,2023-04-26 18:48:00+00:00,2023-04-28 13:30:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,121.98857121493543,-138.62927593704848,165.5,115.07,164.18,116.91,-3.1661857736182526,-6.577183849780141,-3.4109980761618885,-2.931988466867579,-3.884179235468635,-0.952190768601056,-417.91454334147704,1.811761613593422,adverse
V-MA,2023-04-27 15:13:00+00:00,2023-04-28 17:05:00+00:00,-1,48.79615609405852,1.387210886957709,250.8527180480708,-47.59954835061412,66.03061168624177,369.73,227.38,381.56,233.19,5.509832429497635,9.280137176273286,3.7703047467756505,1.743537806506369,1.4475967862863972,-0.2959410202199717,-181.14279119108818,1.6779881003887525,time_stop
XOM-CVX,2023-04-28 14:29:00+00:00,2023-04-28 18:46:00+00:00,1,37.89925717364539,1.1364119979140772,454.385258477972,140.34376062299356,-159.4883334043511,166.76,119.65,168.16,118.23,-7.110952724064759,-4.097247687026766,3.013705037037994,-2.9833683207282538,-0.3988182333705008,2.584550087357753,420.83187268413263,2.1228256222379516,mean_revert
TMO-DHR,2023-04-28 14:48:00+00:00,2023-05-01 13:30:00+00:00,-1,144.72593273970722,0.18482263530582,383.4400229284937,-400.2526782022864,73.9757547735589,237.84,555.23,238.51,556.07,-9.50500454055765,-8.99025555421457,0.5147489863430792,1.6981831940693464,,,-212.85965859748305,6.829998211748013,descreen
SLB-HAL,2023-05-08 13:30:00+00:00,2023-05-08 15:28:00+00:00,-1,0.16708465652591736,0.6551713580097003,591.3795980821304,-2255.2352722580995,1477.5655559567151,30.71,46.64,30.32,46.585,-0.014276794098339707,-0.3682423694078061,-0.3539655753094664,2.0065993349521176,0.39567688242738097,-1.6109224525247368,791.4150943590857,6.8605562439554575,mean_revert
XLE-OIH,2023-05-08 13:30:00+00:00,2023-05-08 15:46:00+00:00,-1,25.365771991435114,3.032081634236883,607.2817484617235,-106.7229136888009,323.5925865480612,267.22,81.59,262.86,80.94,-5.533312528822364,-7.922459466568398,-2.389146937746034,1.6864312702951574,0.3955852009636297,-1.2908460693315278,252.26448397455988,2.7122384523719143,mean_revert
XLE-OIH,2023-05-09 13:30:00+00:00,2023-05-09 13:32:00+00:00,-1,25.365771991435114,3.032081634236883,607.2817484617235,-97.26310982125693,294.9096889777981,262.08,79.57,259.79,79.94,-4.5485076276638665,-7.960377832331517,-3.4118702046676503,1.710470533338486,-0.010720257070949944,-1.721190790409436,329.406953220594,2.442153191867476,mean_revert
TMO-DHR,2023-05-08 13:44:00+00:00,2023-05-09 13:58:00+00:00,1,60.43927184321086,0.3314182614404452,494.0458901118428,399.1561439976086,-132.28763528695944,241.68,548.8,237.46,535.3,-0.6416137217271682,-0.38746719228117854,0.2541465294459897,-1.6791885786248364,-0.3817491332128089,1.2974394454120275,93.16428924790559,8.279859456139075,mean_revert
PSA-EXR,2023-05-08 13:39:00+00:00,2023-05-09 14:08:00+00:00,-1,47.173369098985795,0.3686842354096846,454.2052724042748,-235.97594211031162,87.00060979202023,154.81,296.92,153.94,294.75,-1.8330922768293476,-1.903047485990328,-0.0699552091609803,1.6974198150722524,0.36102276449960324,-1.336397050572649,13.409268074053948,3.0984783132329667,mean_revert
SLB-HAL,2023-05-09 13:30:00+00:00,2023-05-10 13:33:00+00:00,1,0.16708465652591736,0.6551713580097003,591.3795980821304,992.9113207970786,-650.5270584298271,29.52,46.38,30.02,46.67,-1.033932241015819,-0.7239319348386317,0.3100003061771872,-2.2788733049735965,-0.3962152886650993,1.8826580163084972,304.7944486705276,3.008364783362416,mean_revert
TMO-DHR,2023-05-09 18:40:00+00:00,2023-05-10 13:33:00+00:00,1,60.43927184321086,0.3314182614404452,494.0458901118428,159.96736611687385,-53.016106365661514,234.76,535.99,237.3,537.105,-3.3161457926751154,-1.145677154181186,2.1704686384939293,-1.6800933725788854,-0.03865092350936725,1.641442449069518,343.8823777496966,3.3217735894531395,mean_revert
XLE-OIH,2023-05-09 17:56:00+00:00,2023-05-10 13:37:00+00:00,-1,25.365771991435114,3.032081634236883,607.2817484617235,-109.61667064177446,332.3666938591176,264.86,80.815,261.0,79.84,-5.543449262288789,-6.447169668907861,-0.9037204066190725,1.7434837589591996,0.28722838210653057,-1.4562553768526691,96.30551677085242,2.7573053937607543,mean_revert
XLE-OIH,2023-05-10 13:58:00+00:00,2023-05-10 14:22:00+00:00,1,25.365771991435114,3.032081634236883,607.2817484617235,48.12754242853085,-145.92663749850473,257.66,79.28,258.81,79.3,-8.089203953735193,-6.9998455864198945,1.089358367315299,-1.8126537294907796,-0.3814364870902929,1.4312172424004868,51.22674746236189,1.2013935804779747,mean_revert
XLE-OIH,2023-05-11 13:30:00+00:00,2023-05-11 13:31:00+00:00,1,25.365771991435114,3.032081634236883,607.2817484617235,48.75768718647135,-147.83728784596678,254.33,78.27,253.44,78.31,-8.356801503155936,-9.36808476852542,-1.0112832653694852,-2.4009991293550064,-3.789186471933833,-1.3881873425788265,-50.50454742238767,1.1967143125878479,adverse
TMO-DHR,2023-05-10 17:26:00+00:00,2023-05-11 13:33:00+00:00,1,60.43927184321086,0.3314182614404452,494.0458901118428,161.63354940861367,-53.56830993545105,232.34,530.09,230.98,530.71,-3.7807780501764796,-5.3462573722695765,-1.565479322093097,-1.6872655387135727,-3.02634401910943,-1.3390784803958573,-256.32214710610896,3.2881677504122404,adverse
XLE-OIH,2023-05-11 13:32:00+00:00,2023-05-11 13:33:00+00:00,1,25.365771991435114,3.032081634236883,607.2817484617235,48.82391709012445,-148.0381023204706,253.985,78.24,254.02,78.43,-8.610839054128803,-9.151934564633876,-0.5410955105050732,-2.7274886669577962,-3.4581455680129354,-0.7306569010551391,-27.619046331948393,1.2006439892113963,adverse
XLE-OIH,2023-05-11 13:38:00+00:00,2023-05-11 13:39:00+00:00,1,25.365771991435114,3.032081634236883,607.2817484617235,48.585756306606825,-147.31597938277136,255.23,78.69,254.53,78.57,-8.730275789535455,-9.066425993426975,-0.3361502038915205,-2.8000453055775343,-3.2364971607916626,-0.4364518552141283,-17.529169341332246,1.197057452641249,adverse
XLE-OIH,2023-05-11 13:40:00+00:00,2023-05-11 13:45:00+00:00,1,25.365771991435114,3.032081634236883,607.2817484617235,48.52681608411701,-147.13726781664215,255.54,78.79,253.9,78.38,-8.723483952959128,-9.120330482921958,-0.3968465299628292,-2.765224961969698,-3.2389090966932743,-0.4736841347235763,-20.45037745588764,1.192678882761286,adverse
TMO-DHR,2023-05-11 13:51:00+00:00,2023-05-11 13:53:00+00:00,1,60.43927184321086,0.3314182614404452,494.0458901118428,163.1644893534815,-54.07569139034888,230.16,529.17,229.34,528.0,-5.6558732496512505,-6.088113883765942,-0.4322406341146916,-2.975704958785285,-3.3679399277493314,-0.3922349689640465,-73.82492779526933,3.298605452121583,adverse
XLF-KBE,2023-05-11 13:30:00+00:00,2023-05-11 13:56:00+00:00,1,2.122424498669269,1.0683922363327962,931.7837524438736,748.1697543211161,-799.338756975696,32.31,31.86,32.61,31.85,-3.8514011482321564,-3.540717225868832,0.3106839223633244,-1.8035553868775736,-0.22042047526717978,1.5831349116103937,229.9514761111837,2.4928377549043756,mean_revert
XLE-OIH,2023-05-11 15:03:00+00:00,2023-05-11 15:07:00+00:00,1,25.365771991435114,3.032081634236883,607.2817484617235,45.41821493268566,-137.7117353572195,253.14,78.59,252.84,78.54,-10.517067626111782,-10.665463544399898,-0.1483959182881165,-2.943787674856688,-3.0120052951951424,-0.06821762033845458,-7.854848769871151,1.1149710579268133,adverse
XLE-OIH,2023-05-11 15:08:00+00:00,2023-05-12 13:32:00+00:00,1,25.365771991435114,3.032081634236883,607.2817484617235,45.424587065586685,-137.73105618435966,253.08,78.59,257.19,79.29,-10.577067626111756,-8.58952477007756,1.987542856034196,-2.9270148453840323,-0.3666857075945136,2.5603291377895188,89.15314126089565,1.130172249612806,mean_revert
XLF-KBE,2023-05-11 14:17:00+00:00,2023-05-12 19:56:00+00:00,1,2.122424498669269,1.0683922363327962,931.7837524438736,685.3039423899284,-732.1734115776572,32.29,31.83,32.31,31.865,-3.8393493811421706,-3.856743109413813,-0.017393728271642317,-1.8570724522083655,-0.3459853430772127,1.5110871091311529,-14.19363436434443,2.2736438069270317,mean_revert
TMO-DHR,2023-05-11 13:55:00+00:00,2023-05-15 13:30:00+00:00,1,60.43927184321086,0.3314182614404452,494.0458901118428,163.455664285516,-54.17219208009879,229.75,527.46,227.06,524.28,-5.499148022588116,-7.135237951207472,-1.6360899286193558,-2.80816443551538,,,-270.7039481131412,3.275781999821173,descreen
SLB-HAL,2023-05-11 19:37:00+00:00,2023-05-15 13:30:00+00:00,-1,0.16708465652591736,0.6551713580097003,591.3795980821304,-2050.7053646582117,1343.5634186408981,28.47,43.96,28.72,44.29,-0.4984175546323435,-0.4646241027755451,0.033793451856798384,1.688488507153295,,,-75.22054710728833,5.920134094229461,descreen
PSA-EXR,2023-05-11 13:52:00+00:00,2023-05-15 13:30:00+00:00,1,47.173369098985795,0.3686842354096846,454.2052724042748,237.29415783109675,-87.48661514714293,153.95,295.72,153.77,296.0,-2.250671194337741,-2.5339027802524186,-0.28323158591467745,-1.8069050118057601,-0.35847412605459616,1.448430885751164,-70.32843868745202,3.119238036662103,mean_revert
UPS-FDX,2023-05-15 13:30:00+00:00,2023-05-15 17:15:00+00:00,1,207.07069784171216,0.1014256452443656,460.40728227652687,430.29783610671143,-43.643235674377486,222.06,168.09,223.38,168.68,-2.059334550837576,-0.7991756815317501,1.260158869305826,-1.7264958114260267,-0.37982980016130025,1.3466660112647264,537.0695510318197,5.1740835811535595,mean_revert
IYR-VNQ,2023-05-15 17:17:00+00:00,2023-05-15 17:36:00+00:00,-1,6.155760575094406,0.9031296336772667,334.06668876368906,-746.8530258702281,674.5050996649372,82.26,84.4,81.95,84.11,-0.11990165745571346,-0.16799406368930647,-0.04809240623359301,1.8420124499340862,-0.15824810278564364,-2.00026055271973,30.02109764679222,5.896861470144152,mean_revert
IYR-VNQ,2023-05-16 13:30:00+00:00,2023-05-16 13:34:00+00:00,1,6.155760575094406,0.9031296336772667,334.06668876368906,223.61417730281363,-201.95259003253344,81.62,83.8,81.61,83.74,-0.21802387724935102,-0.17383609922872267,0.04418777802062834,-2.2373020073530725,-0.2775933032089531,1.9597087041441195,8.122980483972837,1.7580331449503486,mean_revert
PSA-EXR,2023-05-16 13:34:00+00:00,2023-05-16 13:35:00+00:00,1,39.963944864091964,0.39077373593302067,356.93401883733077,162.071812946914,-63.333407834703294,151.15,292.29,151.2,292.99,-3.033200139954573,-3.256741755107697,-0.22354161515312398,-2.7944087822071086,-3.4343248114776075,-0.6399160292704988,-38.3828605009018,2.153065663953156,adverse
IYR-VNQ,2023-05-16 13:47:00+00:00,2023-05-16 14:13:00+00:00,1,6.155760575094406,0.9031296336772667,334.06668876368906,204.44705266323317,-184.64219177814263,81.41,83.57,80.94,83.08,-0.22030406150358317,-0.2477705410017279,-0.027466479498144736,-2.301977039615361,-3.2825419615495677,-0.9805649219342065,-7.2098416672049135,1.5944008867745092,adverse
IYR-VNQ,2023-05-16 14:14:00+00:00,2023-05-16 14:15:00+00:00,1,6.155760575094406,0.9031296336772667,334.06668876368906,205.47868885900292,-185.57389299771637,80.99,83.12,80.94,83.08,-0.23389572634881972,-0.2477705410017279,-0.013874814652908185,-2.6869042355054322,-3.2471731451895973,-0.5602689096841651,-4.453424928364646,1.6024462053248985,adverse
IYR-VNQ,2023-05-16 14:17:00+00:00,2023-05-16 14:23:00+00:00,1,6.155760575094406,0.9031296336772667,334.06668876368906,205.40831685750604,-185.51033795778335,81.01,83.15,80.925,83.06,-0.24098961535914043,-0.244707948328184,-0.0037183329690435585,-2.9326033881052136,-3.0098004668923197,-0.07719707878710613,-2.365334352311874,1.6015578356233582,adverse
IYR-VNQ,2023-05-16 14:24:00+00:00,2023-05-16 14:33:00+00:00,1,6.155760575094406,0.9031296336772667,334.06668876368906,205.44616739897197,-185.54452190343196,80.99,83.12,80.89,83.03,-0.23389572634881972,-0.25261405931786385,-0.018718332969044127,-2.5604642211250646,-3.190802617625004,-0.6303383964999396,-5.4468248753137605,1.60121510672724,adverse
IYR-VNQ,2023-05-16 14:34:00+00:00,2023-05-16 14:37:00+00:00,1,6.155760575094406,0.9031296336772667,334.06668876368906,205.57559509585897,-185.6614118919092,80.93,83.06,80.82,82.95,-0.23970794832817433,-0.2503636886236933,-0.010655740295518967,-2.6720249252251156,-3.041696255106483,-0.3696713298813674,-3.7913218380414446,1.6007616856040596,adverse
PSA-EXR,2023-05-16 13:42:00+00:00,2023-05-16 14:42:00+00:00,1,39.963944864091964,0.39077373593302067,356.93401883733077,164.94548155988522,-64.45636205442752,151.34,292.93,150.18,290.59,-3.093295330951719,-3.3388847888684268,-0.24558945791670794,-2.8147411983809696,-3.030423266043703,-0.21568206766273335,-42.68396573560685,2.1750943335029826,adverse
IYR-VNQ,2023-05-16 14:50:00+00:00,2023-05-16 14:51:00+00:00,1,6.155760575094406,0.9031296336772667,334.06668876368906,205.92897767059708,-185.98056216718038,80.71,82.825,80.65,82.78,-0.24747248441403258,-0.26683165089853844,-0.019359166484505863,-2.6649770007794946,-3.3365270511970144,-0.6715500504175198,-5.586795511976575,1.6001821492666424,adverse
IYR-VNQ,2023-05-16 14:57:00+00:00,2023-05-16 15:00:00+00:00,1,6.155760575094406,0.9031296336772667,334.06668876368906,205.67622915634203,-185.75229749408874,80.8,82.92,80.7,82.83,-0.24326979961337258,-0.2619881325824025,-0.018718332969029916,-2.4042147815577115,-3.011358033217791,-0.6071432516600797,-5.4491128658820225,1.5991967247176087,adverse
IYR-VNQ,2023-05-16 15:01:00+00:00,2023-05-16 15:09:00+00:00,1,6.155760575094406,0.9031296336772667,334.06668876368906,205.83162464903694,-185.8926397684814,80.73,82.85,80.65,82.78,-0.25005072525594585,-0.26683165089853844,-0.016780925642592592,-2.590723724529965,-3.0609952388174517,-0.4702715142874867,-5.053470850529161,1.599425662398986,adverse
IYR-VNQ,2023-05-16 15:10:00+00:00,2023-05-16 15:12:00+00:00,1,6.155760575094406,0.9031296336772667,334.06668876368906,205.9630443473799,-186.01132879250386,80.67,82.78,80.64,82.77,-0.24683165089854242,-0.2678003545617713,-0.020968703663228894,-2.385220323123422,-3.0548545746632287,-0.6696342515398066,-5.919028921512053,1.600250879016413,adverse
IYR-VNQ,2023-05-16 15:13:00+00:00,2023-05-16 15:14:00+00:00,1,6.155760575094406,0.9031296336772667,334.06668876368906,206.19415636167588,-186.2200529013134,80.57,82.69,80.53,82.65,-0.26554998386760076,-0.2694247985205038,-0.003874814652903069,-2.965434398724854,-3.07637958133561,-0.11094518261075592,-2.398759277619306,1.5997951392049656,adverse
IYR-VNQ,2023-05-16 15:18:00+00:00,2023-05-16 15:20:00+00:00,1,6.155760575094406,0.9031296336772667,334.06668876368906,206.3219580338564,-186.33547437869314,80.515,82.63,80.54,82.67,-0.2663622058469457,-0.2774873911940432,-0.0111251853470975,-2.918070894913799,-3.244907227577703,-0.3268363326639041,-3.8964462326479756,1.6010762083466679,adverse
IYR-VNQ,2023-05-16 15:21:00+00:00,2023-05-16 15:22:00+00:00,1,6.155760575094406,0.9031296336772667,334.06668876368906,206.265593932806,-186.28457028875894,80.53,82.65,80.49,82.63,-0.2694247985205038,-0.2913622058469514,-0.021937407326447556,-2.970062702351231,-3.6455879115037235,-0.6755252091524926,-6.124682936467031,1.5997505849305853,adverse
UPS-FDX,2023-05-16 13:30:00+00:00,2023-05-16 15:33:00+00:00,1,207.07069784171216,0.1014256452443656,460.40728227652687,205.48483951763714,-20.841432436011264,220.92,167.47,222.5,167.05,-3.136450650786088,-1.5138518797834308,1.6225987710026573,-2.0000813990927515,-0.38714793839777883,1.6129334606949728,330.9593511569382,2.460096904055497,mean_revert
PSA-EXR,2023-05-16 14:44:00+00:00,2023-05-17 14:10:00+00:00,1,39.963944864091964,0.39077373593302067,356.93401883733077,166.09251324124116,-64.90459190978451,150.13,290.28,149.64,287.68,-3.267744930729208,-2.741733217303363,0.5260117134258451,-2.824245882032797,-0.36325746992841285,2.460988412104384,85.19031564312652,2.176291834101306,mean_revert
IYR-VNQ,2023-05-16 15:23:00+00:00,2023-05-17 16:49:00+00:00,1,6.155760575094406,0.9031296336772667,334.06668876368906,206.2660049578283,-186.28494149763677,80.52,82.64,80.67,82.79,-0.2703935021837367,-0.25586294723531466,0.014530554948422036,-2.9626536678021815,-0.38186833117906055,2.580785336623121,1.3940590727019733,1.6031004463268679,mean_revert
UPS-FDX,2023-05-17 16:46:00+00:00,2023-05-17 17:32:00+00:00,-1,207.07069784171216,0.1014256452443656,460.40728227652687,-470.7601432118685,47.74715128059373,223.6,169.44,224.68,170.33,-0.6562591719174691,0.3334720038150465,0.9897311757325156,1.6983539257250237,3.071516350725206,1.3731624250001824,-471.62114809181804,5.695158062723307,adverse
UPS-FDX,2023-05-17 17:33:00+00:00,2023-05-17 17:34:00+00:00,-1,207.07069784171216,0.1014256452443656,460.40728227652687,-471.8808539548397,47.86082009083187,224.56,170.15,224.71,170.17,0.2317286199590285,0.37970010705416257,0.14797148709513408,2.9141949021342897,3.1191539713811225,0.20495906924683283,-75.53395281376531,5.709041122352445,adverse
UPS-FDX,2023-05-17 17:43:00+00:00,2023-05-17 17:44:00+00:00,-1,207.07069784171216,0.1014256452443656,460.40728227652687,-471.2421817137505,47.79604234667973,224.7,170.29,224.78,170.25,0.35752902962479993,0.44158605543458407,0.08405702580978414,2.98598096593705,3.0960469136273834,0.1100659476903334,-45.3143709217297,5.703154690756953,adverse
